TransactionID,Date,AccountID,Amount,Category,Merchant,PaymentMethod,Location,Currency,Notes,IsFraud,CreatedAt
18276,2020-01-13 16:35:00,1991,-3866.3293376551655,,Store D,Cash,City B,USD,,0,2020-01-13 16:35:00
18277,2020-01-13 16:36:00,1128,4177.76252372915,Rent,Store C,Cash,City D,GBP,,0,2020-01-13 16:36:00
18278,2020-01-13 16:37:00,1056,,,Store C,Cash,City B,EUR,Refund,0,2020-01-13 16:37:00
18279,2020-01-13 16:38:00,1180,-3800.2469184069996,Groceries,,Cash,City A,USD,,0,2020-01-13 16:38:00
18280,2020-01-13 16:39:00,1245,,Utilities,Store D,Cash,City D,EUR,,0,2020-01-13 16:39:00
18281,2020-01-13 16:40:00,1143,-3304.275434681581,Entertainment,Store B,Cash,City B,GBP,Gift,0,2020-01-13 16:40:00
18282,2020-01-13 16:41:00,1050,-4093.2534938705103,Salary,Store A,Debit Card,City A,USD,Gift,0,2020-01-13 16:41:00
18283,2020-01-13 16:42:00,1367,2978.392347787074,,Store D,Credit Card,City C,EUR,,0,2020-01-13 16:42:00
18284,2020-01-13 16:43:00,1458,-44.62225255889007,Salary,Store B,Credit Card,City D,GBP,,0,2020-01-13 16:43:00
18285,2020-01-13 16:44:00,1217,-1114.805596213172,Entertainment,Store A,Cash,City D,USD,,0,2020-01-13 16:44:00
18286,2020-01-13 16:45:00,1615,4506.2792698413305,Groceries,Store C,Debit Card,City B,USD,Gift,0,2020-01-13 16:45:00
18287,2020-01-13 16:46:00,1894,-1289.9161293520924,Groceries,Store D,Debit Card,City D,USD,Gift,0,2020-01-13 16:46:00
18288,2020-01-13 16:47:00,1566,-3330.2727395281063,Groceries,Store C,Cash,City C,EUR,Refund,0,2020-01-13 16:47:00
18289,2020-01-13 16:48:00,1256,-2259.5710807340374,Salary,Store B,Cash,City D,USD,Gift,0,2020-01-13 16:48:00
18290,2020-01-13 16:49:00,1857,-2610.3346641140356,Utilities,Store C,Cash,City D,GBP,,0,2020-01-13 16:49:00
18291,2020-01-13 16:50:00,1155,-12.587204366951482,Rent,Store B,Debit Card,City C,GBP,,0,2020-01-13 16:50:00
18292,2020-01-13 16:51:00,1564,-2084.9487604542605,Salary,Store B,Debit Card,City A,EUR,Gift,0,2020-01-13 16:51:00
18293,2020-01-13 16:52:00,1441,160.6117218636182,Entertainment,Store A,Credit Card,City D,USD,Refund,0,2020-01-13 16:52:00
18294,2020-01-13 16:53:00,1840,1692.9342494678885,Groceries,Store B,Credit Card,City B,GBP,Refund,0,2020-01-13 16:53:00
18295,2020-01-13 16:54:00,1955,2772.987857132578,Rent,,Credit Card,City A,GBP,Refund,0,2020-01-13 16:54:00
18296,2020-01-13 16:55:00,1698,2101.577812672308,Groceries,Store C,Credit Card,City D,USD,Payment for service,0,2020-01-13 16:55:00
18297,2020-01-13 16:56:00,1875,-2944.0928354363905,Groceries,Store A,Credit Card,City A,GBP,,0,2020-01-13 16:56:00
18298,2020-01-13 16:57:00,1661,-3841.002807572462,Groceries,Store A,Cash,City D,USD,Refund,0,2020-01-13 16:57:00
18299,2020-01-13 16:58:00,1775,424.5015910125094,Utilities,Store A,Debit Card,City A,GBP,,0,2020-01-13 16:58:00
18300,2020-01-13 16:59:00,1761,-3010.882087918548,Rent,Store C,Credit Card,City B,EUR,,0,2020-01-13 16:59:00
18301,2020-01-13 17:00:00,1944,-4150.662782284868,Salary,Store A,Cash,City A,EUR,,0,2020-01-13 17:00:00
18302,2020-01-13 17:01:00,1809,270.9434297941716,Utilities,Store C,Debit Card,City C,EUR,Gift,0,2020-01-13 17:01:00
18303,2020-01-13 17:02:00,1922,-1732.0581489220453,Entertainment,Store A,Credit Card,City D,EUR,,0,2020-01-13 17:02:00
18304,2020-01-13 17:03:00,1934,2561.4901193850383,Entertainment,Store B,Cash,City D,GBP,,0,2020-01-13 17:03:00
18305,2020-01-13 17:04:00,1722,,Salary,Store D,Credit Card,City B,GBP,,0,2020-01-13 17:04:00
18306,2020-01-13 17:05:00,1024,4787.171370558137,Rent,Store A,Credit Card,City C,USD,Gift,0,2020-01-13 17:05:00
18307,2020-01-13 17:06:00,1805,2585.2319126070806,Salary,Store C,Debit Card,City A,GBP,,0,2020-01-13 17:06:00
18308,2020-01-13 17:07:00,1852,-4423.067785111379,Utilities,,Cash,City A,EUR,Payment for service,0,2020-01-13 17:07:00
18309,2020-01-13 17:08:00,1663,88.72740356276154,Rent,Store C,Debit Card,City C,EUR,,0,2020-01-13 17:08:00
18310,2020-01-13 17:09:00,1535,626.205012141103,Entertainment,Store B,Credit Card,City C,USD,Refund,0,2020-01-13 17:09:00
18311,2020-01-13 17:10:00,1763,1953.0271068159764,Rent,Store B,Credit Card,City A,USD,,0,2020-01-13 17:10:00
18312,2020-01-13 17:11:00,1059,-22.0320296624177,Rent,Store C,Credit Card,City B,USD,Gift,0,2020-01-13 17:11:00
18313,2020-01-13 17:12:00,1466,-165.5640158542683,Rent,,Debit Card,City B,USD,,0,2020-01-13 17:12:00
18314,2020-01-13 17:13:00,1433,-1320.613883223872,Salary,Store D,Credit Card,City A,EUR,,0,2020-01-13 17:13:00
18315,2020-01-13 17:14:00,1878,-2285.3861610082627,Groceries,Store A,Cash,City A,GBP,Payment for service,0,2020-01-13 17:14:00
18316,2020-01-13 17:15:00,1065,4462.002119767345,Utilities,Store B,Credit Card,City C,GBP,Refund,0,2020-01-13 17:15:00
18317,2020-01-13 17:16:00,1909,-1824.0333036562806,Rent,Store D,Debit Card,City D,GBP,Gift,0,2020-01-13 17:16:00
18318,2020-01-13 17:17:00,1564,,Rent,Store B,Credit Card,City D,GBP,,0,2020-01-13 17:17:00
18319,2020-01-13 17:18:00,1927,-3327.1526070658774,Salary,Store D,Cash,City C,USD,,0,2020-01-13 17:18:00
18320,2020-01-13 17:19:00,1105,3572.7663604128975,Utilities,Store D,Cash,City A,GBP,Payment for service,0,2020-01-13 17:19:00
18321,2020-01-13 17:20:00,1095,866.3345912338391,Utilities,Store A,Debit Card,City D,USD,Gift,0,2020-01-13 17:20:00
18322,2020-01-13 17:21:00,1987,2787.8054937706565,,Store C,Credit Card,City A,USD,,0,2020-01-13 17:21:00
18323,2020-01-13 17:22:00,1687,3087.8154613969436,Utilities,Store B,Debit Card,City A,GBP,Gift,0,2020-01-13 17:22:00
18324,2020-01-13 17:23:00,1550,3232.3643921107323,Utilities,Store B,Cash,City D,GBP,Refund,0,2020-01-13 17:23:00
18325,2020-01-13 17:24:00,1167,506.13707744608746,Rent,Store C,Debit Card,City C,GBP,Payment for service,0,2020-01-13 17:24:00
18326,2020-01-13 17:25:00,1041,-3228.794043008951,Groceries,Store A,Credit Card,City A,USD,Refund,0,2020-01-13 17:25:00
18327,2020-01-13 17:26:00,1878,-3517.6724776385827,Rent,Store A,Credit Card,City A,USD,,1,2020-01-13 17:26:00
18328,2020-01-13 17:27:00,1103,739.844203751124,Salary,Store B,Cash,City D,EUR,Payment for service,0,2020-01-13 17:27:00
18329,2020-01-13 17:28:00,1844,,,Store C,Cash,City C,EUR,Gift,0,2020-01-13 17:28:00
18330,2020-01-13 17:29:00,1203,580.4824124576735,Groceries,Store A,Cash,City D,EUR,Payment for service,0,2020-01-13 17:29:00
18331,2020-01-13 17:30:00,1519,-15.221557621352076,Rent,Store C,Cash,City C,USD,,0,2020-01-13 17:30:00
18332,2020-01-13 17:31:00,1974,1021.9807969754847,Entertainment,Store D,Cash,City B,USD,Gift,0,2020-01-13 17:31:00
18333,2020-01-13 17:32:00,1281,-4678.882092634347,Salary,Store B,Credit Card,City C,GBP,Gift,0,2020-01-13 17:32:00
18334,2020-01-13 17:33:00,1907,-4671.633193698766,,Store A,Credit Card,City B,EUR,Refund,0,2020-01-13 17:33:00
18335,2020-01-13 17:34:00,1042,2215.9517084850877,Salary,Store D,Credit Card,City B,EUR,,0,2020-01-13 17:34:00
18336,2020-01-13 17:35:00,1946,-3068.727561772802,Rent,Store C,Debit Card,City A,USD,,0,2020-01-13 17:35:00
18337,2020-01-13 17:36:00,1109,1521.9846219205638,Groceries,Store C,Debit Card,City A,GBP,,1,2020-01-13 17:36:00
18338,2020-01-13 17:37:00,1986,465.759107914545,,Store B,Cash,City D,EUR,Refund,0,2020-01-13 17:37:00
18339,2020-01-13 17:38:00,1209,4817.944714046234,Utilities,Store D,Credit Card,City D,EUR,Payment for service,0,2020-01-13 17:38:00
18340,2020-01-13 17:39:00,1748,,,Store A,Cash,City C,EUR,,0,2020-01-13 17:39:00
18341,2020-01-13 17:40:00,1867,-868.6547866865058,Entertainment,Store B,Credit Card,City A,EUR,Payment for service,0,2020-01-13 17:40:00
18342,2020-01-13 17:41:00,1830,1164.12820093165,Salary,Store D,Credit Card,City D,GBP,Payment for service,0,2020-01-13 17:41:00
18343,2020-01-13 17:42:00,1048,-3827.10542774528,Rent,Store B,Credit Card,City C,USD,Gift,0,2020-01-13 17:42:00
18344,2020-01-13 17:43:00,1114,,Salary,Store D,Credit Card,City A,USD,Payment for service,0,2020-01-13 17:43:00
18345,2020-01-13 17:44:00,1154,2338.8774108987427,Salary,Store A,Credit Card,City B,GBP,Gift,0,2020-01-13 17:44:00
18346,2020-01-13 17:45:00,1648,1226.7158412865365,Entertainment,Store C,Credit Card,City B,EUR,Refund,0,2020-01-13 17:45:00
18347,2020-01-13 17:46:00,1502,-155.28675622642186,Salary,,Credit Card,City A,EUR,,0,2020-01-13 17:46:00
18348,2020-01-13 17:47:00,1678,-3234.7089594733093,Salary,Store C,Debit Card,City C,EUR,,0,2020-01-13 17:47:00
18349,2020-01-13 17:48:00,1832,3031.4592615754464,Entertainment,Store A,Debit Card,City B,GBP,Payment for service,0,2020-01-13 17:48:00
18350,2020-01-13 17:49:00,1710,,Entertainment,Store D,Cash,City A,USD,Payment for service,0,2020-01-13 17:49:00
18351,2020-01-13 17:50:00,1985,3204.7908166190955,Groceries,Store B,Credit Card,City C,USD,Gift,0,2020-01-13 17:50:00
18352,2020-01-13 17:51:00,1070,1116.090627949935,Salary,,Cash,City A,EUR,,0,2020-01-13 17:51:00
18353,2020-01-13 17:52:00,1518,-1272.6857205121255,Utilities,,Debit Card,City D,USD,,0,2020-01-13 17:52:00
18354,2020-01-13 17:53:00,1711,-4593.947780400085,Utilities,Store A,Credit Card,City D,GBP,Payment for service,0,2020-01-13 17:53:00
18355,2020-01-13 17:54:00,1335,-2675.811556556231,Utilities,Store A,Debit Card,City C,GBP,Refund,0,2020-01-13 17:54:00
18356,2020-01-13 17:55:00,1066,3890.70925488164,,Store D,Debit Card,City C,GBP,,0,2020-01-13 17:55:00
18357,2020-01-13 17:56:00,1492,,Salary,Store D,Cash,City B,GBP,,0,2020-01-13 17:56:00
18358,2020-01-13 17:57:00,1649,748.533129340979,Groceries,Store D,Credit Card,City A,EUR,Refund,0,2020-01-13 17:57:00
18359,2020-01-13 17:58:00,1753,-336.7753603787305,Salary,Store B,Cash,City B,EUR,Payment for service,0,2020-01-13 17:58:00
18360,2020-01-13 17:59:00,1966,,Utilities,Store D,Credit Card,City B,USD,,0,2020-01-13 17:59:00
18361,2020-01-13 18:00:00,1212,-337.5187215669848,Rent,Store D,Credit Card,City D,GBP,,0,2020-01-13 18:00:00
18362,2020-01-13 18:01:00,1180,1443.0484071914025,Utilities,Store B,Credit Card,City B,USD,Refund,0,2020-01-13 18:01:00
18363,2020-01-13 18:02:00,1765,-1925.959003398421,Entertainment,Store C,Debit Card,City C,GBP,,0,2020-01-13 18:02:00
18364,2020-01-13 18:03:00,1612,,Salary,Store C,Debit Card,City B,USD,Refund,0,2020-01-13 18:03:00
18365,2020-01-13 18:04:00,1862,2019.1789346526666,Entertainment,Store A,Cash,City D,USD,Refund,0,2020-01-13 18:04:00
18366,2020-01-13 18:05:00,1598,-1700.243715723082,Groceries,Store B,Cash,City B,GBP,Refund,0,2020-01-13 18:05:00
18367,2020-01-13 18:06:00,1696,3306.6611482344124,Salary,Store D,Cash,City A,USD,Payment for service,0,2020-01-13 18:06:00
18368,2020-01-13 18:07:00,1602,-126.57469146821131,Salary,Store C,Debit Card,City B,USD,Payment for service,0,2020-01-13 18:07:00
18369,2020-01-13 18:08:00,1247,-3253.611352625385,Salary,Store A,Debit Card,City A,USD,,0,2020-01-13 18:08:00
18370,2020-01-13 18:09:00,1213,-4222.875379964733,Rent,Store B,Credit Card,City B,GBP,Payment for service,0,2020-01-13 18:09:00
18371,2020-01-13 18:10:00,1358,1996.0574763722043,Salary,,Credit Card,City C,EUR,Refund,0,2020-01-13 18:10:00
18372,2020-01-13 18:11:00,1248,3651.2080420801067,Rent,Store B,Cash,City C,USD,,0,2020-01-13 18:11:00
18373,2020-01-13 18:12:00,1637,3074.4198859454364,Salary,Store D,Credit Card,City A,USD,,0,2020-01-13 18:12:00
18374,2020-01-13 18:13:00,1922,1556.510302221519,Utilities,Store D,Credit Card,City A,USD,,0,2020-01-13 18:13:00
18375,2020-01-13 18:14:00,1949,,Groceries,Store D,Debit Card,City D,GBP,,0,2020-01-13 18:14:00
18376,2020-01-13 18:15:00,1880,-4059.5592402334646,Salary,Store A,Debit Card,City B,EUR,Payment for service,0,2020-01-13 18:15:00
18377,2020-01-13 18:16:00,1515,-1549.7037698827467,Entertainment,Store B,Debit Card,City D,GBP,,0,2020-01-13 18:16:00
18378,2020-01-13 18:17:00,1087,3549.108903987688,,Store A,Cash,City D,GBP,,0,2020-01-13 18:17:00
18379,2020-01-13 18:18:00,1662,4617.362703066641,Entertainment,Store A,Debit Card,City C,GBP,Payment for service,0,2020-01-13 18:18:00
18380,2020-01-13 18:19:00,1175,-2586.391451529287,Entertainment,Store A,Cash,City D,GBP,Refund,0,2020-01-13 18:19:00
18381,2020-01-13 18:20:00,1722,2620.9567058171997,Rent,Store D,Credit Card,City C,GBP,Gift,0,2020-01-13 18:20:00
18382,2020-01-13 18:21:00,1425,738.6921690720574,Groceries,Store B,Credit Card,City D,GBP,Refund,0,2020-01-13 18:21:00
18383,2020-01-13 18:22:00,1770,-4681.926329220572,,Store C,Credit Card,City A,EUR,,0,2020-01-13 18:22:00
18384,2020-01-13 18:23:00,1602,429.1634993293983,Utilities,Store D,Credit Card,City D,GBP,Payment for service,0,2020-01-13 18:23:00
18385,2020-01-13 18:24:00,1770,3059.4040298935524,Groceries,Store D,Debit Card,City B,GBP,Gift,0,2020-01-13 18:24:00
18386,2020-01-13 18:25:00,1923,-2238.772166559735,Utilities,Store C,Credit Card,City C,EUR,Payment for service,0,2020-01-13 18:25:00
18387,2020-01-13 18:26:00,1702,3973.61623970461,Entertainment,Store A,Debit Card,City A,EUR,,0,2020-01-13 18:26:00
18388,2020-01-13 18:27:00,1080,-2637.395931253631,Groceries,,Credit Card,City B,EUR,Gift,0,2020-01-13 18:27:00
18389,2020-01-13 18:28:00,1926,-4235.268673559457,Salary,Store D,Credit Card,City A,GBP,Refund,0,2020-01-13 18:28:00
18390,2020-01-13 18:29:00,1137,-3400.60690560436,Entertainment,Store D,Debit Card,City B,EUR,,0,2020-01-13 18:29:00
18391,2020-01-13 18:30:00,1432,3370.0286872091838,Entertainment,,Cash,City C,GBP,,0,2020-01-13 18:30:00
18392,2020-01-13 18:31:00,1469,-826.9408096047173,Rent,Store C,Debit Card,City A,GBP,,0,2020-01-13 18:31:00
18393,2020-01-13 18:32:00,1349,2969.4556362165767,Utilities,Store D,Cash,City C,USD,,0,2020-01-13 18:32:00
18394,2020-01-13 18:33:00,1125,312.33060989595106,Salary,Store D,Debit Card,City A,GBP,Gift,0,2020-01-13 18:33:00
18395,2020-01-13 18:34:00,1880,,Groceries,Store B,Cash,City A,USD,Refund,0,2020-01-13 18:34:00
18396,2020-01-13 18:35:00,1916,3069.131514924654,Entertainment,Store C,Cash,City C,USD,Refund,0,2020-01-13 18:35:00
18397,2020-01-13 18:36:00,1867,-765.1238828762407,Entertainment,Store C,Debit Card,City A,EUR,Payment for service,0,2020-01-13 18:36:00
18398,2020-01-13 18:37:00,1308,3020.3273106636834,Salary,Store B,Cash,City D,USD,,0,2020-01-13 18:37:00
18399,2020-01-13 18:38:00,1854,-3993.378350365544,Entertainment,Store A,Debit Card,City B,USD,Gift,0,2020-01-13 18:38:00
18400,2020-01-13 18:39:00,1229,1363.108155392565,Utilities,Store C,Cash,City B,USD,,0,2020-01-13 18:39:00
18401,2020-01-13 18:40:00,1459,2025.8705655198473,Groceries,Store D,Credit Card,City D,GBP,,0,2020-01-13 18:40:00
18402,2020-01-13 18:41:00,1344,3990.973961417427,Salary,Store D,Credit Card,City B,EUR,Refund,0,2020-01-13 18:41:00
18403,2020-01-13 18:42:00,1309,-2756.7608128380507,,Store A,Credit Card,City A,EUR,Gift,0,2020-01-13 18:42:00
18404,2020-01-13 18:43:00,1952,1042.198800928515,Rent,Store B,Debit Card,City A,EUR,Refund,0,2020-01-13 18:43:00
18405,2020-01-13 18:44:00,1019,-667.4343631077691,Groceries,Store B,Cash,City A,GBP,,0,2020-01-13 18:44:00
18406,2020-01-13 18:45:00,1880,,Salary,Store B,Credit Card,City C,EUR,,0,2020-01-13 18:45:00
18407,2020-01-13 18:46:00,1560,-3932.8644478804254,Entertainment,Store D,Debit Card,City A,GBP,Payment for service,0,2020-01-13 18:46:00
18408,2020-01-13 18:47:00,1646,-3657.6666940505775,Groceries,Store B,Debit Card,City A,EUR,Payment for service,0,2020-01-13 18:47:00
18409,2020-01-13 18:48:00,1540,3369.884614476463,Utilities,Store B,Cash,City C,EUR,Gift,0,2020-01-13 18:48:00
18410,2020-01-13 18:49:00,1559,2497.5343232556206,Salary,Store D,Debit Card,City A,EUR,,0,2020-01-13 18:49:00
18411,2020-01-13 18:50:00,1476,-1176.588697088995,Utilities,Store A,Debit Card,City C,USD,Payment for service,0,2020-01-13 18:50:00
18412,2020-01-13 18:51:00,1268,3284.8658138963074,,Store D,Cash,City C,USD,,0,2020-01-13 18:51:00
18413,2020-01-13 18:52:00,1002,-4192.338151764216,Entertainment,,Credit Card,City C,GBP,Payment for service,0,2020-01-13 18:52:00
18414,2020-01-13 18:53:00,1769,1247.7391703316862,Rent,Store A,Cash,City C,USD,,0,2020-01-13 18:53:00
18415,2020-01-13 18:54:00,1015,3681.760527142884,Entertainment,Store B,Credit Card,City C,GBP,Refund,0,2020-01-13 18:54:00
18416,2020-01-13 18:55:00,1605,3388.6423103124944,Utilities,Store D,Credit Card,City B,GBP,,1,2020-01-13 18:55:00
18417,2020-01-13 18:56:00,1357,-1272.1724005814017,Groceries,Store D,Credit Card,City B,USD,Gift,0,2020-01-13 18:56:00
18418,2020-01-13 18:57:00,1645,2452.338530569891,Utilities,Store A,Credit Card,City A,USD,Gift,0,2020-01-13 18:57:00
18419,2020-01-13 18:58:00,1812,,Rent,Store B,Debit Card,City D,EUR,Gift,0,2020-01-13 18:58:00
18420,2020-01-13 18:59:00,1838,3401.3816438994945,Salary,Store B,Credit Card,City A,EUR,Refund,0,2020-01-13 18:59:00
18421,2020-01-13 19:00:00,1132,307.61950155022987,Salary,Store A,Debit Card,City D,GBP,,0,2020-01-13 19:00:00
18422,2020-01-13 19:01:00,1311,2648.570491050412,Utilities,Store C,Cash,City D,EUR,Gift,0,2020-01-13 19:01:00
18423,2020-01-13 19:02:00,1966,-4214.284177083283,Groceries,Store D,Credit Card,City D,EUR,Refund,0,2020-01-13 19:02:00
18424,2020-01-13 19:03:00,1481,900.259716088628,Salary,,Credit Card,City A,GBP,,0,2020-01-13 19:03:00
18425,2020-01-13 19:04:00,1894,502.84177469338647,Salary,Store B,Credit Card,City A,GBP,,0,2020-01-13 19:04:00
18426,2020-01-13 19:05:00,1543,1099.7672173516012,Rent,Store D,Credit Card,City D,USD,Refund,0,2020-01-13 19:05:00
18427,2020-01-13 19:06:00,1304,1956.4160791559016,Rent,Store A,Credit Card,City A,GBP,Payment for service,0,2020-01-13 19:06:00
18428,2020-01-13 19:07:00,1268,4181.089700341419,Groceries,Store D,Cash,City C,GBP,Refund,0,2020-01-13 19:07:00
18429,2020-01-13 19:08:00,1413,2856.82081776031,Salary,Store A,Credit Card,City B,GBP,,0,2020-01-13 19:08:00
18430,2020-01-13 19:09:00,1024,-2803.620085650953,Entertainment,,Cash,City B,USD,Payment for service,0,2020-01-13 19:09:00
18431,2020-01-13 19:10:00,1980,3258.9626929209608,Utilities,Store C,Cash,City B,USD,,1,2020-01-13 19:10:00
18432,2020-01-13 19:11:00,1315,-3779.2032238490438,Salary,Store B,Cash,City D,EUR,Gift,0,2020-01-13 19:11:00
18433,2020-01-13 19:12:00,1570,1221.9858567506963,Utilities,Store C,Debit Card,City C,EUR,,0,2020-01-13 19:12:00
18434,2020-01-13 19:13:00,1724,3827.538082459432,Salary,,Debit Card,City B,EUR,Payment for service,0,2020-01-13 19:13:00
18435,2020-01-13 19:14:00,1667,-3988.7794578509606,Rent,Store B,Credit Card,City C,USD,,0,2020-01-13 19:14:00
18436,2020-01-13 19:15:00,1825,3496.9265331026054,,Store D,Cash,City B,USD,,1,2020-01-13 19:15:00
18437,2020-01-13 19:16:00,1275,2986.207342302456,Entertainment,Store D,Cash,City C,GBP,Payment for service,0,2020-01-13 19:16:00
18438,2020-01-13 19:17:00,1929,37.754338390707744,Rent,Store C,Credit Card,City A,GBP,,0,2020-01-13 19:17:00
18439,2020-01-13 19:18:00,1388,-1911.0239770459593,Groceries,Store B,Credit Card,City A,USD,,0,2020-01-13 19:18:00
18440,2020-01-13 19:19:00,1721,-945.6177192845616,Rent,Store D,Cash,City C,GBP,,0,2020-01-13 19:19:00
18441,2020-01-13 19:20:00,1443,4686.581357002118,Utilities,Store A,Debit Card,City C,USD,Gift,0,2020-01-13 19:20:00
18442,2020-01-13 19:21:00,1998,-2983.024438481536,,Store C,Cash,City D,EUR,,0,2020-01-13 19:21:00
18443,2020-01-13 19:22:00,1426,796.0428782989529,Rent,,Credit Card,City C,EUR,Refund,0,2020-01-13 19:22:00
18444,2020-01-13 19:23:00,1056,-4167.5925212131615,Groceries,Store A,Cash,City D,EUR,Payment for service,0,2020-01-13 19:23:00
18445,2020-01-13 19:24:00,1696,-2821.069358108278,Salary,Store A,Credit Card,City B,EUR,,0,2020-01-13 19:24:00
18446,2020-01-13 19:25:00,1970,2633.1638807452064,Utilities,Store C,Debit Card,City A,USD,,0,2020-01-13 19:25:00
18447,2020-01-13 19:26:00,1565,-1974.0095963947279,Utilities,Store C,Cash,City B,USD,Gift,0,2020-01-13 19:26:00
18448,2020-01-13 19:27:00,1720,4857.660705627346,Entertainment,Store C,Credit Card,City D,GBP,Payment for service,0,2020-01-13 19:27:00
18449,2020-01-13 19:28:00,1367,,Salary,Store A,Cash,City A,USD,Refund,0,2020-01-13 19:28:00
18450,2020-01-13 19:29:00,1940,165.3932530774282,Utilities,Store B,Debit Card,City B,USD,Gift,0,2020-01-13 19:29:00
18451,2020-01-13 19:30:00,1341,-4636.8526066426475,Rent,Store B,Cash,City B,USD,,0,2020-01-13 19:30:00
18452,2020-01-13 19:31:00,1804,4565.2674957726595,Utilities,Store B,Credit Card,City C,USD,Refund,0,2020-01-13 19:31:00
18453,2020-01-13 19:32:00,1851,-3257.6655911558205,Utilities,Store B,Credit Card,City A,EUR,Gift,0,2020-01-13 19:32:00
18454,2020-01-13 19:33:00,1303,383.4059881044259,Utilities,Store B,Cash,City B,EUR,Refund,0,2020-01-13 19:33:00
18455,2020-01-13 19:34:00,1763,-1043.2539004126838,Entertainment,Store B,Cash,City C,EUR,,0,2020-01-13 19:34:00
18456,2020-01-13 19:35:00,1373,-844.1529925539426,Groceries,Store D,Credit Card,City C,GBP,Gift,0,2020-01-13 19:35:00
18457,2020-01-13 19:36:00,1949,1433.0016603610839,Utilities,Store D,Credit Card,City C,EUR,,0,2020-01-13 19:36:00
18458,2020-01-13 19:37:00,1815,1620.8867709247743,Groceries,Store C,Cash,City D,EUR,Refund,0,2020-01-13 19:37:00
18459,2020-01-13 19:38:00,1111,-3457.1138514190316,Salary,Store B,Debit Card,City D,USD,,0,2020-01-13 19:38:00
18460,2020-01-13 19:39:00,1877,-4.133468781077681,Groceries,Store D,Credit Card,City C,USD,Gift,0,2020-01-13 19:39:00
18461,2020-01-13 19:40:00,1005,2904.7744914185687,Salary,Store A,Debit Card,City B,EUR,Refund,1,2020-01-13 19:40:00
18462,2020-01-13 19:41:00,1929,-567.1351644777042,Entertainment,Store A,Debit Card,City B,GBP,,0,2020-01-13 19:41:00
18463,2020-01-13 19:42:00,1702,-3341.955291734199,Salary,Store B,Debit Card,City A,EUR,Refund,0,2020-01-13 19:42:00
18464,2020-01-13 19:43:00,1845,-1867.830568433093,,Store A,Credit Card,City B,EUR,Refund,0,2020-01-13 19:43:00
18465,2020-01-13 19:44:00,1943,-2876.2043589492982,Rent,Store D,Debit Card,City C,EUR,,0,2020-01-13 19:44:00
18466,2020-01-13 19:45:00,1278,-3741.8253208516294,Entertainment,Store A,Cash,City A,USD,Payment for service,0,2020-01-13 19:45:00
18467,2020-01-13 19:46:00,1381,-1224.1887256464624,Utilities,Store B,Cash,City A,GBP,Gift,0,2020-01-13 19:46:00
18468,2020-01-13 19:47:00,1851,409.36243198075135,Entertainment,Store C,Cash,City B,GBP,Payment for service,0,2020-01-13 19:47:00
18469,2020-01-13 19:48:00,1012,-4272.484747233682,,Store C,Credit Card,City A,USD,,0,2020-01-13 19:48:00
18470,2020-01-13 19:49:00,1302,,Salary,,Debit Card,City B,EUR,,0,2020-01-13 19:49:00
18471,2020-01-13 19:50:00,1555,4930.244401696076,Entertainment,Store D,Cash,City C,GBP,Gift,1,2020-01-13 19:50:00
18472,2020-01-13 19:51:00,1616,4641.249320200837,Rent,Store D,Debit Card,City C,GBP,Refund,0,2020-01-13 19:51:00
18473,2020-01-13 19:52:00,1159,3291.7348199915887,Utilities,Store D,Credit Card,City B,GBP,Refund,0,2020-01-13 19:52:00
18474,2020-01-13 19:53:00,1153,-2336.5888719759696,Salary,Store B,Cash,City D,USD,,0,2020-01-13 19:53:00
18475,2020-01-13 19:54:00,1753,-4775.924035206327,Entertainment,Store C,Credit Card,City C,USD,Refund,0,2020-01-13 19:54:00
18476,2020-01-13 19:55:00,1180,3335.4170288285095,Entertainment,Store C,Debit Card,City D,EUR,Refund,0,2020-01-13 19:55:00
18477,2020-01-13 19:56:00,1525,,Salary,Store B,Debit Card,City B,USD,,0,2020-01-13 19:56:00
18478,2020-01-13 19:57:00,1179,,Entertainment,Store A,Credit Card,City B,EUR,Payment for service,0,2020-01-13 19:57:00
18479,2020-01-13 19:58:00,1376,,Salary,Store C,Debit Card,City C,EUR,,0,2020-01-13 19:58:00
18480,2020-01-13 19:59:00,1803,-3216.219608563564,Rent,Store B,Debit Card,City C,EUR,,0,2020-01-13 19:59:00
18481,2020-01-13 20:00:00,1775,3337.8833129864197,Salary,Store A,Debit Card,City D,USD,Refund,0,2020-01-13 20:00:00
18482,2020-01-13 20:01:00,1167,2771.5969625982907,Utilities,Store D,Debit Card,City D,EUR,,0,2020-01-13 20:01:00
18483,2020-01-13 20:02:00,1213,2557.695057372498,,Store C,Credit Card,City A,EUR,Refund,0,2020-01-13 20:02:00
18484,2020-01-13 20:03:00,1149,3161.2761589757656,Entertainment,Store B,Credit Card,City C,GBP,Gift,0,2020-01-13 20:03:00
18485,2020-01-13 20:04:00,1015,-2802.982197353879,Salary,Store C,Debit Card,City C,EUR,,0,2020-01-13 20:04:00
18486,2020-01-13 20:05:00,1090,2288.9237614974936,Salary,,Debit Card,City B,USD,Payment for service,1,2020-01-13 20:05:00
18487,2020-01-13 20:06:00,1119,-1447.1849740823527,Salary,Store B,Credit Card,City B,EUR,Payment for service,0,2020-01-13 20:06:00
